flight_id,departure_time,airline,origin_airport,destination_airport,origin_lat,origin_lon,dest_lat,dest_lon,flight_class,distance_km,scheduled_duration_min,actual_duration_min,delay_min,ticket_price_usd,passengers,on_time,cancellation_reason
FL3302,2024-04-23 - 07:39:27,Lufthansa,NRT,FRA,35.772,140.3929,50.0379,8.5622,Economy,5166.0,127,255.0,7.0,275.05,93,No,
FL2473,2023-10-26 - 08:13:04,British Airways,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,4165.0,253,834.0,0.0,397.79,118,No,
FL5873,2023-02-20 - 01:52:03,Emirates,JFK,FRA,40.6413,-73.7781,50.0379,8.5622,Business,14504.0,658,762.0,0.0,409.12,385,Yes,
FL5929,2023-03-17 - 06:26:36,Lufthansa,CDG,LAX,49.0097,2.5479,33.9425,-118.4081,Economy,10384.0,315,592.0,32.0,236.34,260,Yes,
FL8500,2023-05-16 - 08:41:05,Emirates,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,11514.0,803,861.0,0.0,552.77,213,Yes,
FL1375,2024-05-18 - 04:56:57,Lufthansa,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Economy,4456.0,624,783.0,20.0,270.96,381,No,Crew
FL5651,2023-09-18 - 09:42:43,British Airways,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,14123.0,218,225.0,2.0,531.18,316,Yes,
FL2905,2023-12-04 - 11:51:35,Emirates,DXB,NRT,25.2532,55.3657,35.772,140.3929,Economy,2322.0,619,918.0,22.0,1822.71,286,No,
FL1073,2023-01-30 - 10:33:09,Delta,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,5502.0,781,,2.0,89.96,116,No,
FL2042,2024-06-30 - 00:00:00,United,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Economy,6471.0,140,691.0,0.0,573.41,380,Yes,
FL8947,2023-08-12 - 16:20:32,Emirates,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Business,14790.0,155,295.0,,237.96,283,No,
FL7977,2023-12-23 - 22:02:20,American,DXB,CDG,25.2532,55.3657,49.0097,2.5479,First,10559.0,168,934.0,10.0,65.99,202,Yes,
FL8997,2023-01-31 - 22:58:21,British Airways,LHR,NRT,51.47,-0.4543,35.772,140.3929,Economy,9699.0,800,806.0,194.0,627.79,387,Yes,
FL2037,2023-05-12 - 17:16:34,Lufthansa,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,4096.0,858,123.0,0.0,528.81,116,Yes,
FL2491,2023-01-23 - 11:01:10,Lufthansa,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,5274.0,649,619.0,138.0,812.88,148,Yes,
FL1941,2024-05-12 - 10:33:09,Emirates,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,9462.0,763,64.0,14.0,253.27,316,Early,
FL1378,2023-12-01 - 18:18:12,Air France,CDG,JFK,49.0097,2.5479,40.6413,-73.7781,Economy,5467.0,112,203.0,0.0,191.31,294,No,
FL9112,2023-10-06 - 14:45:17,Air France,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,2368.0,511,773.0,22.0,935.68,139,Early,
FL9202,2024-04-21 - 19:14:14,Ryanair,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,8606.0,424,165.0,21.0,211.96,404,No,
FL6020,2024-05-11 - 12:42:01,British Airways,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,10084.0,382,357.0,0.0,,358,No,
FL4391,2024-03-27 - 00:05:36,United,LHR,NRT,51.47,-0.4543,35.772,140.3929,Economy,3734.0,61,330.0,12.0,585.03,247,No,
FL8768,2023-08-20 - 06:26:36,British Airways,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Business,5784.0,861,802.0,31.0,465.59,263,Yes,
FL9131,2023-10-28 - 03:55:19,British Airways,SYD,CDG,-33.9399,151.1753,49.0097,2.5479,Economy,3948.0,245,84.0,0.0,,148,Yes,
FL3821,2023-04-28 - 18:12:36,Lufthansa,FRA,LAX,50.0379,8.5622,33.9425,-118.4081,Economy,13627.0,406,566.0,23.0,274.92,237,Yes,
FL3948,2023-03-13 - 07:45:03,American,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Economy,5294.0,152,868.0,16.0,318.81,200,No,
FL3348,2023-03-23 - 00:50:25,Delta,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Business,2954.0,673,815.0,0.0,181.02,243,Yes,
FL4195,2023-11-27 - 19:36:39,British Airways,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,4891.0,466,111.0,0.0,446.65,81,Yes,
FL1076,2023-02-05 - 12:14:00,Delta,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Economy,5997.0,609,,12.0,138.09,267,Early,
FL2195,2024-03-22 - 18:07:00,United,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,721.0,562,843.0,0.0,233.14,364,No,
FL2007,2023-07-24 - 06:09:48,Emirates,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,9395.0,725,280.0,1.0,723.69,131,Yes,
FL8162,2023-03-17 - 13:43:39,Ryanair,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Business,7649.0,824,153.0,176.0,1191.47,80,Yes,
FL9410,2024-06-21 - 12:02:48,British Airways,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Economy,1518.0,636,216.0,8.0,235.9,401,Yes,
FL1750,2023-01-29 - 12:42:01,United,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Economy,2142.0,78,279.0,0.0,442.83,319,Yes,
FL9748,2023-01-11 - 00:22:24,United,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,12537.0,817,320.0,11.0,400.33,231,Yes,
FL8872,2024-02-11 - 02:03:16,Emirates,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,8838.0,605,401.0,2.0,2804.56,239,Yes,
FL7184,2024-04-09 - 15:52:31,British Airways,NRT,CDG,35.772,140.3929,49.0097,2.5479,Economy,7987.0,717,753.0,0.0,258.45,191,No,
FL3814,2023-05-16 - 23:15:10,Air France,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Business,14219.0,747,325.0,1.0,,124,Early,
FL6031,2023-08-06 - 07:22:38,American,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Economy,13742.0,845,288.0,12.0,389.41,298,Yes,
FL4338,2024-04-22 - 17:05:22,American,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,13355.0,623,390.0,0.0,,341,Yes,
FL6490,2024-02-26 - 13:32:27,United,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,3549.0,635,283.0,2.0,1314.18,320,No,
FL2895,2023-01-01 - 00:00:00,Emirates,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,11464.0,551,214.0,55.0,48.34,410,Yes,
FL4309,2024-01-16 - 21:28:42,American,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Business,5557.0,591,905.0,49.0,1017.52,355,No,
FL1830,2023-01-25 - 21:17:30,Ryanair,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Economy,7706.0,683,597.0,0.0,130.42,250,No,
FL6715,2023-12-24 - 12:36:25,Lufthansa,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,6867.0,635,62.0,0.0,121.96,301,Yes,
FL1594,2023-07-25 - 04:00:56,Lufthansa,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,10248.0,484,804.0,8.0,177.71,308,Yes,
FL8445,2024-02-07 - 10:38:45,Air France,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,612.0,624,622.0,6.0,155.88,336,Early,Technical
FL2042,2023-11-14 - 11:06:46,American,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Business,3682.0,560,209.0,54.0,101.4,126,No,
FL3170,2023-08-22 - 16:42:57,Lufthansa,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,12965.0,429,873.0,0.0,922.95,391,No,
FL2755,2023-12-05 - 16:59:45,United,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,14723.0,222,293.0,96.0,210.11,290,No,
FL3951,2024-04-14 - 19:42:15,Emirates,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,12757.0,254,569.0,0.0,623.54,202,No,
FL5573,2024-03-15 - 18:35:01,British Airways,JFK,CDG,40.6413,-73.7781,49.0097,2.5479,Economy,14366.0,719,263.0,0.0,804.73,201,No,
FL2463,2024-02-18 - 01:35:15,Lufthansa,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,Economy,6013.0,837,636.0,10.0,560.17,335,Yes,
FL8510,2023-05-03 - 14:45:17,American,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,9307.0,565,603.0,0.0,214.94,185,No,
FL8438,2024-06-26 - 08:35:29,Air France,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,7380.0,121,783.0,2.0,385.39,364,No,
FL5333,2024-01-02 - 00:33:37,Emirates,CDG,SYD,49.0097,2.5479,-33.9399,151.1753,Business,9593.0,701,695.0,16.0,257.91,158,Yes,
FL1776,2023-02-01 - 13:32:27,Delta,NRT,LHR,35.772,140.3929,51.47,-0.4543,First,11181.0,755,,0.0,352.96,177,No,
FL2607,2023-07-28 - 19:25:26,United,SYD,ORD,-33.9399,151.1753,41.9742,-87.9073,Business,3248.0,386,545.0,27.0,101.65,147,Yes,
FL8180,2023-12-28 - 18:35:01,Emirates,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,2819.0,269,778.0,3.0,437.32,293,Yes,
FL7276,2023-09-08 - 16:37:21,Ryanair,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Economy,7215.0,492,340.0,67.0,143.91,309,Early,
FL9143,2023-01-19 - 19:36:39,Lufthansa,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Business,1096.0,527,819.0,0.0,448.25,112,Yes,
FL6102,2023-09-16 - 14:00:28,Delta,FRA,CDG,50.0379,8.5622,49.0097,2.5479,First,2157.0,102,807.0,0.0,293.73,243,No,
FL1537,2024-01-10 - 12:30:49,Air France,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,First,4563.0,235,356.0,20.0,411.97,148,No,Technical
FL9674,2023-03-09 - 16:20:32,Emirates,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Economy,6622.0,370,625.0,41.0,152.97,278,No,
FL9981,2023-02-14 - 00:11:12,Ryanair,JFK,CDG,40.6413,-73.7781,49.0097,2.5479,Economy,9716.0,598,120.0,72.0,189.62,395,Yes,
FL1235,2023-11-27 - 05:02:34,Emirates,NRT,SIN,35.772,140.3929,1.3644,103.9915,First,4061.0,615,515.0,0.0,404.43,283,Yes,
FL2406,2023-04-24 - 04:56:57,Lufthansa,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Business,9173.0,371,387.0,,1631.4,188,No,
FL8879,2024-01-29 - 08:07:28,Emirates,ORD,JFK,41.9742,-87.9073,40.6413,-73.7781,Economy,13840.0,439,784.0,136.0,397.0,117,Yes,
FL7045,2024-05-21 - 20:21:28,Lufthansa,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,1025.0,625,181.0,0.0,421.57,280,Yes,
FL8691,2024-02-19 - 14:00:28,American,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,4531.0,241,675.0,18.0,88.82,218,No,
FL3978,2024-03-21 - 05:41:47,Emirates,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,6886.0,227,560.0,0.0,855.46,393,Yes,
FL7191,2024-05-30 - 22:52:45,American,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,4953.0,285,882.0,79.0,60.52,218,Yes,
FL1416,2023-01-03 - 17:33:23,American,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,12728.0,415,789.0,0.0,286.98,163,No,
FL4159,2023-05-17 - 06:32:13,Delta,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,10524.0,449,709.0,0.0,257.41,83,Yes,
FL2583,2023-08-03 - 21:06:18,Ryanair,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,8847.0,124,,54.0,282.96,402,Yes,
FL1775,2023-03-19 - 09:25:54,Air France,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,10245.0,63,920.0,41.0,855.25,237,Yes,
FL6484,2023-09-25 - 16:31:45,United,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,4893.0,242,357.0,0.0,349.05,299,Early,
FL9089,2023-04-29 - 01:29:38,Emirates,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,3095.0,859,790.0,15.0,861.38,210,Yes,
FL2063,2023-10-03 - 13:54:51,Emirates,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Economy,12033.0,400,379.0,41.0,580.18,347,Yes,
FL4060,2023-10-08 - 10:27:32,Lufthansa,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,8135.0,883,747.0,0.0,322.66,262,Yes,
FL3042,2024-04-19 - 16:14:56,United,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,2819.0,152,285.0,8.0,122.73,266,No,
FL7057,2023-12-10 - 06:15:24,American,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,14789.0,487,125.0,0.0,,334,Yes,
FL6450,2023-05-20 - 14:39:41,Emirates,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,13368.0,683,294.0,28.0,193.26,82,Yes,Technical
FL6899,2023-12-19 - 08:46:41,Air France,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,11032.0,559,449.0,0.0,479.31,346,Yes,
FL5252,2023-10-18 - 18:07:00,British Airways,FRA,LAX,50.0379,8.5622,33.9425,-118.4081,Economy,10097.0,459,257.0,0.0,200.5,337,Yes,
FL4268,2023-06-02 - 01:18:26,Ryanair,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,4741.0,615,756.0,34.0,,172,Yes,
FL5003,2023-08-13 - 06:54:37,Emirates,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,6199.0,655,812.0,25.0,810.32,340,Yes,
FL3228,2024-05-27 - 22:02:20,Ryanair,NRT,SYD,35.772,140.3929,-33.9399,151.1753,First,11634.0,791,,49.0,178.88,218,No,
FL9496,2023-09-21 - 10:33:09,Lufthansa,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,14123.0,62,354.0,0.0,587.73,119,Yes,
FL7197,2023-08-10 - 20:38:17,Ryanair,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,12996.0,436,890.0,38.0,664.54,145,Yes,
FL2148,2023-06-13 - 14:06:04,Ryanair,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,First,1604.0,474,,7.0,1691.48,118,No,
FL7857,2023-07-31 - 12:58:49,British Airways,SYD,NRT,-33.9399,151.1753,35.772,140.3929,First,5584.0,803,515.0,0.0,336.24,176,Yes,
FL2984,2024-01-21 - 18:01:24,American,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,4668.0,851,805.0,116.0,1349.83,306,No,
FL1746,2024-04-06 - 15:02:06,United,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,14234.0,410,189.0,15.0,235.04,130,Yes,
FL8225,2023-11-09 - 21:51:07,Delta,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,First,13744.0,421,505.0,4.0,58.35,122,No,
FL3644,2023-04-23 - 21:39:55,Emirates,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,9933.0,275,350.0,110.0,365.41,374,No,
FL2143,2023-07-22 - 10:27:32,Ryanair,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,8781.0,786,700.0,76.0,245.75,365,Yes,
FL3289,2024-05-02 - 02:53:41,American,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,10862.0,182,236.0,0.0,231.8,85,Yes,
FL4660,2023-04-19 - 08:24:16,Emirates,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,13501.0,431,126.0,44.0,289.38,158,No,Technical
FL4023,2023-10-21 - 11:40:23,United,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Business,9328.0,405,579.0,5.0,138.48,94,Early,
FL9059,2023-08-26 - 15:24:30,Delta,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Business,5526.0,98,512.0,8.0,205.13,285,Yes,
FL5358,2023-08-12 - 01:46:27,Emirates,JFK,SYD,40.6413,-73.7781,-33.9399,151.1753,Business,9677.0,172,662.0,27.0,241.04,180,No,
FL9400,2023-11-11 - 02:59:17,Emirates,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Economy,2961.0,335,799.0,0.0,556.58,238,Yes,
FL4859,2023-10-22 - 09:31:31,British Airways,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,8786.0,533,704.0,20.0,510.61,346,No,
FL4585,2024-03-16 - 01:52:03,Lufthansa,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,Business,13830.0,419,494.0,0.0,231.45,374,Yes,
FL2696,2024-02-17 - 11:01:10,United,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,13822.0,223,454.0,31.0,725.41,222,Yes,
FL5731,2024-05-09 - 16:59:45,Lufthansa,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,2921.0,187,656.0,20.0,684.08,108,No,
FL8613,2024-04-16 - 15:24:30,Emirates,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,10458.0,858,620.0,20.0,461.4,389,Early,
FL5947,2024-04-23 - 00:22:24,Emirates,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Business,1061.0,138,257.0,0.0,861.98,416,Yes,
FL7251,2023-09-26 - 14:22:52,Lufthansa,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,10113.0,579,169.0,9.0,135.74,90,Early,
FL3627,2023-01-24 - 23:26:22,American,CDG,DXB,49.0097,2.5479,25.2532,55.3657,First,14024.0,65,870.0,0.0,672.74,93,No,Technical
FL8588,2023-09-05 - 01:12:50,British Airways,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Economy,6270.0,870,754.0,0.0,2787.83,101,No,
FL7642,2023-12-23 - 14:45:17,Lufthansa,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,1161.0,453,265.0,84.0,546.59,377,Yes,
FL4272,2023-07-23 - 15:35:43,United,SYD,ORD,-33.9399,151.1753,41.9742,-87.9073,Economy,8383.0,520,915.0,0.0,272.2,286,Yes,
FL4790,2024-03-01 - 19:31:03,Air France,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,949.0,701,79.0,0.0,134.86,132,Yes,
FL2986,2023-01-18 - 07:11:26,United,LHR,NRT,51.47,-0.4543,35.772,140.3929,Economy,14416.0,871,520.0,0.0,306.47,137,Yes,
FL9139,2023-02-10 - 08:46:41,United,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Business,8751.0,524,424.0,104.0,1996.26,160,Yes,Operational
FL9241,2023-12-12 - 23:48:47,Delta,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Business,7466.0,596,696.0,9.0,403.93,176,No,
FL2664,2023-10-11 - 04:00:56,Emirates,CDG,SYD,49.0097,2.5479,-33.9399,151.1753,Economy,1632.0,870,638.0,0.0,626.32,83,Early,
FL7060,2024-04-13 - 21:51:07,Delta,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Business,5316.0,528,779.0,21.0,276.48,86,No,
FL4298,2023-09-07 - 18:46:13,Ryanair,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Economy,7941.0,307,657.0,0.0,234.14,219,Yes,
FL6245,2023-06-02 - 23:09:34,Emirates,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Business,10496.0,140,941.0,24.0,536.89,330,Yes,
FL7679,2024-05-07 - 21:17:30,Lufthansa,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,13112.0,571,877.0,28.0,141.74,95,Yes,
FL5518,2023-04-16 - 07:33:51,Delta,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,10685.0,842,935.0,0.0,560.47,360,Yes,
FL4315,2023-04-28 - 03:38:31,Lufthansa,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Economy,9788.0,131,,54.0,372.62,307,Yes,
FL8935,2023-11-07 - 18:51:49,Emirates,DXB,NRT,25.2532,55.3657,35.772,140.3929,Economy,5773.0,190,418.0,9.0,571.88,180,Yes,
FL2654,2023-09-29 - 07:56:15,British Airways,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Business,9043.0,249,407.0,54.0,500.73,324,No,
FL3155,2023-09-09 - 07:11:26,British Airways,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,5316.0,369,,51.0,71.18,215,Yes,
FL5889,2024-06-07 - 12:58:49,Emirates,NRT,DXB,35.772,140.3929,25.2532,55.3657,First,7238.0,569,142.0,10.0,332.31,167,Yes,
FL2681,2023-05-25 - 03:55:19,Air France,NRT,LHR,35.772,140.3929,51.47,-0.4543,Business,3514.0,661,192.0,17.0,490.99,136,No,
FL1742,2024-02-13 - 05:02:34,Emirates,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,13714.0,899,730.0,67.0,514.62,295,Yes,
FL4321,2024-06-06 - 22:24:44,British Airways,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,8523.0,468,,52.0,1616.81,199,Yes,
FL5130,2023-07-17 - 21:11:54,United,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Economy,12415.0,562,,0.0,273.62,184,Early,
FL5532,2023-02-22 - 04:51:21,Lufthansa,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Economy,3038.0,676,,10.0,1466.02,345,Yes,
FL7434,2023-12-15 - 17:22:10,British Airways,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,9316.0,321,321.0,0.0,149.03,314,Yes,
FL8389,2023-01-12 - 12:47:37,Ryanair,LHR,CDG,51.47,-0.4543,49.0097,2.5479,Economy,1701.0,863,132.0,0.0,251.62,316,Yes,
FL1694,2023-08-05 - 09:31:31,Air France,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Business,5891.0,90,751.0,1.0,103.58,207,No,
FL8423,2023-01-28 - 07:33:51,Ryanair,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,2815.0,660,310.0,68.0,275.88,316,Yes,
FL5750,2024-06-19 - 16:20:32,Air France,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,1975.0,807,765.0,1.0,408.04,180,Yes,Weather
FL1099,2023-09-23 - 13:32:27,American,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,6075.0,391,426.0,6.0,316.97,339,Yes,
FL6053,2024-01-09 - 21:56:43,British Airways,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Business,13383.0,792,618.0,28.0,324.84,315,Yes,
FL8790,2023-11-28 - 17:27:46,Emirates,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,7951.0,367,305.0,0.0,240.05,363,Yes,
FL7293,2023-12-17 - 13:04:26,Emirates,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,4328.0,838,713.0,9.0,145.65,356,Yes,
FL9130,2024-02-06 - 05:30:35,Air France,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Economy,6535.0,357,,19.0,115.41,263,Yes,
FL3865,2024-06-25 - 10:44:21,United,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Business,10336.0,730,574.0,0.0,277.5,122,Yes,
FL8209,2023-06-01 - 10:44:21,Lufthansa,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,12490.0,640,103.0,0.0,732.3,312,No,
FL7420,2023-04-13 - 14:00:28,United,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,8836.0,641,428.0,4.0,109.88,112,No,
FL7449,2023-12-27 - 13:26:50,Air France,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,3261.0,793,514.0,0.0,161.47,196,Yes,
FL8434,2023-01-09 - 11:57:11,United,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,4143.0,480,930.0,17.0,63.48,323,No,
FL5078,2024-01-02 - 15:07:42,Delta,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Business,9290.0,581,719.0,0.0,1083.65,260,Yes,
FL6138,2024-05-20 - 00:39:13,Emirates,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Economy,10198.0,780,,13.0,452.32,395,Yes,
FL6984,2023-10-14 - 19:25:26,Air France,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,1532.0,151,141.0,0.0,1101.69,403,Yes,
FL6444,2023-02-21 - 07:00:14,United,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,3570.0,849,,27.0,336.07,231,Yes,
FL3329,2024-05-05 - 11:01:10,Emirates,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,8630.0,613,283.0,54.0,517.24,393,Yes,
FL8858,2023-10-04 - 19:03:02,Delta,SIN,NRT,1.3644,103.9915,35.772,140.3929,First,6868.0,501,69.0,0.0,1006.48,163,Early,
FL4018,2023-05-30 - 00:28:00,Delta,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,3245.0,698,,71.0,131.55,105,Yes,
FL4110,2023-10-17 - 05:41:47,Ryanair,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,1958.0,239,144.0,90.0,92.45,238,No,
FL3131,2023-11-29 - 22:35:57,American,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,7268.0,493,,2.0,,413,Yes,
FL2306,2023-11-10 - 05:08:10,American,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,3920.0,490,939.0,14.0,,92,No,
FL9127,2023-06-28 - 03:44:07,Ryanair,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,11124.0,297,446.0,4.0,1275.87,239,No,
FL2339,2023-08-16 - 15:02:06,Delta,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,2677.0,753,204.0,10.0,249.99,369,Yes,
FL4423,2023-07-19 - 09:37:07,Air France,JFK,NRT,40.6413,-73.7781,35.772,140.3929,Business,13221.0,453,687.0,0.0,141.86,265,Yes,Technical
FL5782,2023-03-13 - 00:28:00,Delta,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,9433.0,258,489.0,18.0,1841.27,294,Yes,
FL1546,2023-08-11 - 03:55:19,Ryanair,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,9834.0,307,898.0,62.0,92.83,130,Yes,
FL5983,2024-04-01 - 03:55:19,Lufthansa,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,2648.0,791,351.0,9.0,289.37,143,Yes,
FL1238,2023-12-17 - 20:21:28,Emirates,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Economy,7396.0,125,382.0,5.0,188.54,98,No,
FL5956,2024-02-12 - 21:45:31,Emirates,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Business,8483.0,800,887.0,95.0,118.05,390,Yes,
FL2670,2024-03-28 - 19:47:51,United,FRA,LAX,50.0379,8.5622,33.9425,-118.4081,Business,13849.0,321,470.0,0.0,213.71,214,No,
FL7794,2023-10-11 - 11:17:58,Emirates,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,4222.0,301,600.0,0.0,308.37,209,Yes,
FL2962,2024-01-02 - 22:24:44,Lufthansa,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,First,7290.0,101,,0.0,341.27,227,Yes,
FL8028,2023-11-20 - 05:30:35,Emirates,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,7742.0,834,818.0,0.0,459.7,127,No,
